"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","dia","comparison"
"E2B","15","2","Acropora","2  ",1.13,"Acropora","29  ",47.59,"survived",41.1150442477876,1.19948350782774,"2016_2018"
"E2B","15","3","Acropora","3  ",57.56,"Acropora","26  ",40.74,"survived",-0.29221681723419,8.56082170092077,"2016_2018"
"E2B","15","4","Pocillopora","4  6  ",34.44,"Pocillopora","25  ",43.6,"survived",0.265969802555169,6.62196118386985,"2016_2018"
"E2B","15","5","Acropora","5  ",45.99,"Acropora","27  ",130.49,"survived",1.83735594694499,7.65220795995314,"2016_2018"
"E2B","15","6","Pocillopora","7  ",51.09,NA,"",0,"died",NA,8.06534613891552,"2016_2018"
"E2B","15","7","Pocillopora","8  ",5,"Pocillopora","4  ",79.31,"survived",14.862,2.52313252202016,"2016_2018"
"E2B","15","8","Acropora","9  ",3.13,"Acropora","28  ",20.76,"survived",5.63258785942492,1.99630653333126,"2016_2018"
"E2B","15","9","Pocillopora","10  ",9.24,NA,"",0,"died",NA,3.42997571323077,"2016_2018"
"E2B","15","10","Pocillopora","11  ",25.48,NA,"",0,"died",NA,5.69580052317951,"2016_2018"
"E2B","15","11","Pocillopora","12  ",37.42,NA,"",0,"died",NA,6.90250851241705,"2016_2018"
"E2B","15","12","Pocillopora","13  ",26.03,NA,"",0,"died",NA,5.75694583520258,"2016_2018"
"E2B","15","13","Pocillopora","14  ",32.18,"Pocillopora","11  ",20.59,"survived",-0.360161591050342,6.40100371422932,"2016_2018"
"E2B","15","14","Pocillopora","15  ",215.17,"Pocillopora","30  31  ",400.25,"survived",0.860157085095506,16.5518262690455,"2016_2018"
"E2B","15","15","Pocillopora","16  ",13.63,"Pocillopora","17  ",57.31,"survived",3.20469552457814,4.16584385145918,"2016_2018"
"E2B","15","16","Pocillopora","17  ",49.7,"Pocillopora","2  ",116.16,"survived",1.33722334004024,7.95487305827928,"2016_2018"
"E2B","15","17","Pocillopora","18  ",70.13,"Pocillopora","32  ",205.24,"survived",1.92656495080565,9.44945973441217,"2016_2018"
"E2B","15","18","Pocillopora","19  ",114.5,"Pocillopora","5  ",225,"survived",0.965065502183406,12.0741843563934,"2016_2018"
"E2B","15","19","Pocillopora","22  33  ",207.96,"Pocillopora","35  ",329.11,"survived",0.582563954606655,16.2721509249123,"2016_2018"
"E2B","15","20","Pocillopora","23  ",51.73,"Pocillopora","33  ",38.38,"survived",-0.258070751981442,8.11570586265606,"2016_2018"
"E2B","15","21","Pocillopora","24  ",56.02,"Pocillopora","34  ",113.83,"survived",1.03195287397358,8.44552421677091,"2016_2018"
"E2B","15","22","Pocillopora","25  ",75.41,"Pocillopora","1  ",170.35,"survived",1.25898421959952,9.79872410411063,"2016_2018"
"E2B","15","23","Pocillopora","26  27  ",81.28,"Pocillopora","0  ",124.86,"survived",0.53617125984252,10.1729499259592,"2016_2018"
"E2B","15","24","Pocillopora","28  ",25.5,"Pocillopora","21  22  ",13.29,"survived",-0.478823529411765,5.69803548521301,"2016_2018"
"E2B","15","25","Pocillopora","29  30  ",58.59,"Pocillopora","8  9  10  ",60.13,"survived",0.026284348864994,8.63707733704134,"2016_2018"
"E2B","15","26","Pocillopora","31  32  ",50.84,"Pocillopora","6  ",139.16,"survived",1.73721479150275,8.0455887574705,"2016_2018"
"E2B","15","27","Pocillopora","34  ",47.4,"Pocillopora","37  ",49.64,"survived",0.0472573839662448,7.76862628914834,"2016_2018"
"E2B","15","28","Pocillopora","35  ",32.95,"Pocillopora","36  ",61.48,"survived",0.865857359635812,6.47713231291624,"2016_2018"
"E2B","15","29","Pocillopora","36  ",168.17,"Pocillopora","38  ",247.93,"survived",0.474281976571327,14.6328635009732,"2016_2018"
"E2B","15","30","Pocillopora","37  ",143.29,"Pocillopora","39  ",333.14,"survived",1.32493544559983,13.5071275393809,"2016_2018"
"E2B","15","31","Pocillopora","38  ",57.52,"Pocillopora","40  ",45.65,"survived",-0.206363004172462,8.55784661075241,"2016_2018"
"E2B","15","32","Pocillopora","39  ",113.79,"Pocillopora","42  ",29.6,"survived",-0.739871693470428,12.0366908988897,"2016_2018"
"E2B","15","33","Pocillopora","40  ",164.46,"Pocillopora","20  18  ",215.62,"survived",0.311078681746321,14.4705554671251,"2016_2018"
"E2B","15","34","Pocillopora","42  ",17.72,"Pocillopora","15  ",24.46,"survived",0.380361173814899,4.74992681340535,"2016_2018"
"E2B","15","35","Pocillopora","43  44  ",108.01,"Pocillopora","16  ",167.94,"survived",0.554856031848903,11.7270031647836,"2016_2018"
"E2B","15","36","Pocillopora","45  ",10.95,NA,"",0,"died",NA,3.73389515316781,"2016_2018"
"E2B","15","37","Pocillopora","46  ",45.78,"Pocillopora","14  ",59.55,"survived",0.300786369593709,7.63471717603054,"2016_2018"
"E2B","15","38","Pocillopora","47  ",5.5,NA,"",0,"died",NA,2.64628371420061,"2016_2018"
"E2B","15","39","Pocillopora","48  ",38.55,"Pocillopora","12  ",90.68,"survived",1.35226977950713,7.00595350038384,"2016_2018"
"E2B","15","40","Pocillopora","49  ",111.13,"Pocillopora","7  ",256.16,"survived",1.30504814181589,11.8951717350536,"2016_2018"
"E2B","15","41","Pocillopora","50  ",2.12,NA,"",0,"died",NA,1.64294486664603,"2016_2018"
"E2B","15","42","Pocillopora","51  ",5.66,"Pocillopora","13  ",16.44,"survived",1.90459363957597,2.68449917548898,"2016_2018"
"E2B","15","43","Pocillopora","53  54  ",201.02,"Pocillopora","19  ",289.95,"survived",0.442393791662521,15.9983315780947,"2016_2018"
"E2B","15","44","Pocillopora","56  ",115.52,"Pocillopora","41  ",118.7,"survived",0.027527700831025,12.1278453242036,"2016_2018"
"E2B","15","45","Pocillopora","57  ",1.15,NA,"",0,"died",NA,1.21005184865998,"2016_2018"
"E2B","15","46","Pocillopora","58  ",1.08,NA,"",0,"died",NA,1.17264602856701,"2016_2018"
"E2B","16","0","Pocillopora","0  ",57.26,NA,"",0,"died",NA,8.53848325708585,"2016_2018"
"E2B","16","1","Pocillopora","1  ",132.69,"Pocillopora","0  ",253.53,"survived",0.910694099027809,12.9979288808221,"2016_2018"
"E2B","16","2","Pocillopora","2  ",18.82,"Pocillopora","1  ",71.88,"survived",2.81934112646121,4.89513720256294,"2016_2018"
"E2B","16","3","Pocillopora","3  ",16.39,"Pocillopora","26  ",24.01,"survived",0.464917632702868,4.56819396897826,"2016_2018"
"E2B","16","4","Pocillopora","4  ",1.27,NA,"",0,"died",NA,1.2716187407449,"2016_2018"
"E2B","16","5","Pocillopora","5  ",1.12,NA,"",0,"died",NA,1.19416426428837,"2016_2018"
"E2B","16","6","Pocillopora","6  ",1.41,"Pocillopora","25  ",13.16,"survived",8.33333333333333,1.3398760233979,"2016_2018"
"E2B","16","7","Pocillopora","7  8  ",353.87,"Pocillopora","4  ",323.65,"survived",-0.0853985927035353,21.2264287551023,"2016_2018"
"E2B","16","8","Pocillopora","9  ",17.96,"Pocillopora","6  ",24.83,"survived",0.382516703786191,4.78198517599579,"2016_2018"
"E2B","16","9","Pocillopora","10  ",80.84,"Pocillopora","7  ",247.8,"survived",2.06531420089065,10.145377508816,"2016_2018"
"E2B","16","10","Pocillopora","13  ",94.22,"Pocillopora","9  ",301.35,"survived",2.19836552748886,10.9528366145463,"2016_2018"
"E2B","16","11","Pocillopora","14  ",150.7,"Pocillopora","8  ",155.96,"survived",0.034903782349038,13.8519745665226,"2016_2018"
"E2B","16","12","Pocillopora","15  ",22.82,NA,"",0,"died",NA,5.39029928768862,"2016_2018"
"E2B","16","13","Pocillopora","16  ",45.28,"Pocillopora","16  ",247.98,"survived",4.47659010600707,7.59291028431182,"2016_2018"
"E2B","16","14","Pocillopora","17  18  19  ",161.42,"Pocillopora","17  ",282.28,"survived",0.748730021063065,14.3361894278483,"2016_2018"
"E2B","16","15","Acropora","20  ",52.49,"Acropora","27  28  ",237.99,"survived",3.53400647742427,8.1751051187828,"2016_2018"
"E2B","16","16","Pocillopora","21  ",29.49,"Pocillopora","15  ",58.93,"survived",0.998304510003391,6.12762875623515,"2016_2018"
"E2B","16","17","Pocillopora","22  ",3.15,NA,"",0,"died",NA,2.00267435343736,"2016_2018"
"E2B","16","18","Pocillopora","23  ",85.02,"Pocillopora","14  ",126.32,"survived",0.485768054575394,10.4043657227812,"2016_2018"
"E2B","16","19","Pocillopora","25  ",75.95,"Pocillopora","24  ",175.92,"survived",1.31626069782752,9.8337451371609,"2016_2018"
"E2B","16","20","Acropora","26  ",105.7,"Acropora","23  ",242.06,"survived",1.29006622516556,11.6009232338856,"2016_2018"
"E2B","16","21","Pocillopora","27  28  ",46.81,"Pocillopora","20  21  ",52.06,"survived",0.11215552232429,7.72012584671085,"2016_2018"
"E2B","16","22","Pocillopora","29  ",68.48,"Pocillopora","18  ",20.51,"survived",-0.700496495327103,9.33763589049519,"2016_2018"
"E2B","16","23","Pocillopora","30  ",10.14,"Pocillopora","19  ",130.01,"survived",11.8214990138067,3.59313915450189,"2016_2018"
"E2B","16","24","Pocillopora","33  ",8.41,"Pocillopora","22  ",4.78,"survived",-0.431629013079667,3.27229958457699,"2016_2018"
"E2B","16","25","Pocillopora","34  ",1.46,"Pocillopora","11  ",12.01,"survived",7.22602739726027,1.36342573516614,"2016_2018"
"E2B","16","26","Pocillopora","37  ",2.53,"Pocillopora","13  29  ",84.16,"survived",32.2648221343874,1.79479693786789,"2016_2018"
"E2B","17","0","Pocillopora","0  ",3.38,"Pocillopora","4  ",5.6,"survived",0.656804733727811,2.07449985808745,"2016_2018"
"E2B","17","1","Pocillopora","1  ",42.37,"Pocillopora","1  ",73.14,"survived",0.726221383054048,7.34487300846167,"2016_2018"
"E2B","17","2","Pocillopora","3  ",3.59,NA,"",0,"died",NA,2.13797333135828,"2016_2018"
"E2B","17","3","Pocillopora","4  ",10.39,"Pocillopora","16  ",67.55,"survived",5.5014436958614,3.63716357479264,"2016_2018"
"E2B","17","4","Acropora","5  ",13.59,"Acropora","13  ",8.48,"survived",-0.376011773362767,4.15972660314964,"2016_2018"
"E2B","17","5","Acropora","6  ",129.42,"Acropora","11  ",177.11,"survived",0.368490186988101,12.8367699161286,"2016_2018"
"E2B","17","6","Pocillopora","7  ",41.45,"Pocillopora","10  ",26.68,"survived",-0.356332931242461,7.2646940148414,"2016_2018"
"E2B","17","7","Pocillopora","8  9  ",68.61,"Pocillopora","8  9  ",98.46,"survived",0.435067774376913,9.34649480630464,"2016_2018"
"E2B","17","8","Pocillopora","10  ",146.59,"Pocillopora","0  ",298.24,"survived",1.03451804352275,13.6617782467264,"2016_2018"
"E2B","17","9","Pocillopora","11  ",6.64,NA,"",0,"died",NA,2.90762971800769,"2016_2018"
"E2B","17","10","Pocillopora","12  ",14.12,"Pocillopora","15  ",40.84,"survived",1.89235127478754,4.24006395843984,"2016_2018"
"E2B","17","11","Pocillopora","13  ",25.27,"Pocillopora","12  ",151.73,"survived",5.00435298773249,5.67228025536975,"2016_2018"
"E2B","17","12","Pocillopora","14  ",3.7,NA,"",0,"died",NA,2.1704806646271,"2016_2018"
"E2B","17","13","Pocillopora","15  ",2.25,NA,"",0,"died",NA,1.69256875064327,"2016_2018"
"E2B","17","14","Pocillopora","16  ",6.16,"Pocillopora","18  ",93.65,"survived",14.2029220779221,2.80056344251806,"2016_2018"
"E2B","17","15","Pocillopora","17  ",4.13,NA,"",0,"died",NA,2.29313744022381,"2016_2018"
"E2B","17","16","Pocillopora","18  ",28.96,"Pocillopora","20  ",139.26,"survived",3.80870165745856,6.07231563866128,"2016_2018"
"E2B","17","17","Pocillopora","19  ",79.57,"Pocillopora","19  ",231.84,"survived",1.91366092748523,10.0653698677484,"2016_2018"
"E2B","17","18","Pocillopora","20  ",8.83,"Pocillopora","25  ",85.64,"survived",8.69875424688562,3.353014342351,"2016_2018"
"E2B","17","19","Pocillopora","21  ",128.66,"Pocillopora","26  ",298.34,"survived",1.31882480957563,12.7990233934323,"2016_2018"
"E2B","17","20","Pocillopora","22  ",3.98,NA,"",0,"died",NA,2.25110936829954,"2016_2018"
"E2B","17","21","Acropora","23  24  ",26.35,"Acropora","23  ",123.86,"survived",3.70056925996205,5.79222427084549,"2016_2018"
"E2B","17","22","Pocillopora","25  ",193.15,"Pocillopora","27  ",357.35,"survived",0.850116489774786,15.6820348828077,"2016_2018"
"E2B","17","23","Pocillopora","26  ",17.56,"Pocillopora","30  ",130.27,"survived",6.41856492027335,4.72843382163158,"2016_2018"
"E2B","17","24","Pocillopora","28  ",30.54,"Pocillopora","29  ",75.67,"survived",1.47773411918795,6.23576263950223,"2016_2018"
"E2B","18","0","Pocillopora","0  ",11.42,NA,"",0,"died",NA,3.8131870660742,"2016_2018"
"E2B","18","1","Pocillopora","1  ",310.42,"Pocillopora","0  ",494.15,"survived",0.591875523484311,19.8806191924872,"2016_2018"
"E2B","18","2","Pocillopora","2  ",90.44,"Pocillopora","2  ",278.94,"survived",2.08425475453339,10.7308799464838,"2016_2018"
"E2B","18","3","Pocillopora","3  ",37.75,"Pocillopora","4  ",56.16,"survived",0.487682119205298,6.93287767191607,"2016_2018"
"E2B","18","4","Pocillopora","4  ",1.35,"Pocillopora","9  ",165.67,"survived",121.718518518519,1.31105811671049,"2016_2018"
"E2B","18","5","Pocillopora","5  8  ",4.75,"Pocillopora","12  ",1.72,"survived",-0.637894736842105,2.45924537968297,"2016_2018"
"E2B","18","6","Acropora","6  ",5.88,NA,"",0,"died",NA,2.73617406665635,"2016_2018"
"E2B","18","7","Pocillopora","7  ",61.92,"Pocillopora","3  ",132.72,"survived",1.14341085271318,8.8791324243983,"2016_2018"
"E2B","18","8","Pocillopora","9  ",57.92,"Pocillopora","22  ",123.75,"survived",1.13656767955801,8.58755113120502,"2016_2018"
"E2B","18","9","Pocillopora","10  ",47.68,"Pocillopora","19  ",3.85,"died",-0.919253355704698,7.79153781310035,"2016_2018"
"E2B","18","10","Pocillopora","11  ",4.24,NA,"",0,"died",NA,2.32347491264207,"2016_2018"
"E2B","18","11","Pocillopora","12  ",7.56,"Pocillopora","18  ",82.54,"survived",9.91798941798942,3.10252976749585,"2016_2018"
"E2B","18","12","Pocillopora","15  ",60.21,"Pocillopora","20  ",120.85,"survived",1.0071416708188,8.75566976241704,"2016_2018"
"E2B","18","13","Pocillopora","16  ",21.62,"Pocillopora","21  ",54.15,"survived",1.50462534690102,5.24665979049283,"2016_2018"
"E2B","18","14","Pocillopora","17  ",5.74,NA,"",0,"died",NA,2.70340433283293,"2016_2018"
"E2B","18","15","Pocillopora","18  ",8.34,"Pocillopora","23  ",32.84,"survived",2.93764988009592,3.25865275890072,"2016_2018"
"E2B","18","16","Acropora","19  ",141.62,"Acropora","24  ",436.84,"survived",2.08459257167067,13.4281861889607,"2016_2018"
"E2B","18","17","Acropora","20  ",11.08,"Acropora","27  ",107.19,"survived",8.67418772563177,3.75599442966381,"2016_2018"
"E2B","18","18","Pocillopora","21  22  23  ",98.18,"Pocillopora","26  ",106.03,"survived",0.0799551843552658,11.1806376608,"2016_2018"
"E2B","18","19","Pocillopora","24  ",14.54,"Pocillopora","30  ",61.46,"survived",3.22696011004127,4.30266231308585,"2016_2018"
"E2B","18","20","Pocillopora","25  ",62.45,"Pocillopora","31  ",165.89,"survived",1.65636509207366,8.9170516185963,"2016_2018"
"E2B","18","21","Pocillopora","28  ",50.54,"Pocillopora","32  ",83.42,"survived",0.650573802928374,8.02181566672503,"2016_2018"
"E2B","18","22","Pocillopora","29  ",310.01,"Pocillopora","29  ",481.85,"survived",0.554304699848392,19.8674857811286,"2016_2018"
"E2B","19","0","Pocillopora","2  ",169.2,"Pocillopora","8  ",244.69,"survived",0.446158392434988,14.677606445507,"2016_2018"
"E2B","19","1","Pocillopora","3  ",44.33,"Pocillopora","2  ",57.83,"survived",0.304534175501917,7.51283628319623,"2016_2018"
"E2B","19","2","Pocillopora","5  ",133.63,"Pocillopora","11  12  ",299.59,"survived",1.24193669086283,13.0438874712625,"2016_2018"
"E2B","19","3","Acropora","6  ",7.7,NA,"",0,"died",NA,3.1311251163856,"2016_2018"
"E2B","19","4","Pocillopora","7  ",49.99,"Pocillopora","14  ",156.3,"survived",2.12662532506501,7.97804768356963,"2016_2018"
"E2B","19","5","Pocillopora","8  ",75.53,"Pocillopora","13  ",166.14,"survived",1.19965576592083,9.80651736417403,"2016_2018"
"E2B","19","6","Pocillopora","9  ",18.42,"Pocillopora","16  ",32.6,"survived",0.769815418023887,4.84283722770255,"2016_2018"
"E2B","19","7","Pocillopora","10  ",161.96,"Pocillopora","10  ",320.1,"survived",0.976413929365275,14.3601489081871,"2016_2018"
"E2B","19","8","Pocillopora","11  ",64.69,"Pocillopora","0  ",147.46,"survived",1.27948678311949,9.07556423308863,"2016_2018"
"E2B","19","9","Pocillopora","12  ",103.77,"Pocillopora","6  7  ",201.98,"survived",0.946419967235232,11.4945233723355,"2016_2018"
"E2B","19","10","Pocillopora","13  ",99.32,"Pocillopora","1  ",147.78,"survived",0.487917841320983,11.245361336262,"2016_2018"
"E2B","19","11","Pocillopora","14  ",150.29,"Pocillopora","15  ",151.83,"survived",0.0102468560782489,13.8331186352987,"2016_2018"
"E2B","19","12","Pocillopora","15  17  ",193.05,"Pocillopora","17  ",336.37,"survived",0.742398342398342,15.6779748089836,"2016_2018"
"E2B","19","13","Pocillopora","16  ",45.84,NA,"",0,"died",NA,7.63971862902423,"2016_2018"
"E2B","19","14","Pocillopora","18  ",18.87,"Pocillopora","21  ",62.37,"survived",2.30524642289348,4.90163546269534,"2016_2018"
"E2B","19","15","Pocillopora","19  20  21  28  ",167.51,"Pocillopora","18  19  20  30  ",207.6,"survived",0.239328995283864,14.6041212039132,"2016_2018"
"E2B","19","16","Pocillopora","22  ",58.84,"Pocillopora","36  ",42.39,"survived",-0.279571719918423,8.65548466651157,"2016_2018"
"E2B","19","17","Pocillopora","23  ",44.47,"Pocillopora","34  ",136.63,"survived",2.07240836519002,7.52469019657106,"2016_2018"
"E2B","19","18","Pocillopora","24  ",182.89,"Pocillopora","33  ",303.22,"survived",0.657936464541528,15.2598420809854,"2016_2018"
"E2B","19","19","Pocillopora","25  ",2.79,NA,"",0,"died",NA,1.88476479429427,"2016_2018"
"E2B","19","20","Pocillopora","26  ",12.28,"Pocillopora","31  ",87.36,"survived",6.11400651465798,3.95416003840864,"2016_2018"
"E2B","19","21","Pocillopora","27  ",3.33,"Pocillopora","32  ",36.13,"survived",9.84984984984985,2.05909875527331,"2016_2018"
"E2B","19","22","Pocillopora","29  ",32.24,"Pocillopora","22  ",154.37,"survived",3.78815136476427,6.40696830975943,"2016_2018"
"E2B","19","23","Pocillopora","30  31  ",114.36,"Pocillopora","40  42  ",163.09,"survived",0.426110528156698,12.0668005012063,"2016_2018"
"E2B","19","24","Pocillopora","32  ",41.5,"Pocillopora","39  ",27.33,"survived",-0.34144578313253,7.26907429501923,"2016_2018"
"E2B","19","25","Pocillopora","33  ",37.72,"Pocillopora","41  ",17.51,"survived",-0.535790031813362,6.93012233856015,"2016_2018"
"E2B","19","26","Pocillopora","34  ",164.8,"Pocillopora","43  ",327.54,"survived",0.9875,14.4855057548004,"2016_2018"
"E2B","19","27","Pocillopora","35  36  ",18.41,"Pocillopora","44  ",57.35,"survived",2.11515480717002,4.84152248973134,"2016_2018"
"E2B","19","28","Pocillopora","38  ",34.85,"Pocillopora","38  ",41.01,"survived",0.176757532281205,6.66126100179391,"2016_2018"
"E2B","2","0","Acropora","0  ",54.55,"Acropora","13  ",154.76,"survived",1.83703024747938,8.33397967151967,"2016_2018"
"E2B","2","1","Pocillopora","1  ",181.59,"Pocillopora","0  ",493.65,"survived",1.71848670080952,15.205511136705,"2016_2018"
"E2B","2","2","Pocillopora","2  ",23.42,NA,"",0,"died",NA,5.46070234838867,"2016_2018"
"E2B","2","3","Pocillopora","3  ",6.59,NA,"",0,"died",NA,2.89666163018823,"2016_2018"
"E2B","2","4","Pocillopora","4  ",1.64,NA,"",0,"died",NA,1.44503039876871,"2016_2018"
"E2B","2","5","Pocillopora","5  ",7.75,NA,"",0,"died",NA,3.14127465715711,"2016_2018"
"E2B","2","6","Pocillopora","6  ",12.62,NA,"",0,"died",NA,4.00852629460725,"2016_2018"
"E2B","2","7","Pocillopora","7  ",34.13,"Pocillopora","16  17  ",76.23,"survived",1.23351889832992,6.59209114483493,"2016_2018"
"E2B","2","8","Pocillopora","8  ",14.31,"Pocillopora","18  ",61.83,"survived",3.32075471698113,4.2684959745981,"2016_2018"
"E2B","2","9","Pocillopora","9  ",69.2,"Pocillopora","6  ",41.69,"survived",-0.397543352601156,9.38659557537626,"2016_2018"
"E2B","2","10","Pocillopora","10  ",44.9,NA,"",0,"died",NA,7.56098244665393,"2016_2018"
"E2B","2","11","Pocillopora","11  ",24.62,"Pocillopora","5  ",70.56,"survived",1.8659626320065,5.59885323895704,"2016_2018"
"E2B","2","12","Pocillopora","12  ",75.49,"Pocillopora","8  ",129.61,"survived",0.71691614783415,9.80392029914857,"2016_2018"
"E2B","2","13","Pocillopora","13  ",20.12,"Pocillopora","7  ",37.49,"survived",0.863320079522863,5.06138119884992,"2016_2018"
"E2B","2","14","Pocillopora","14  ",380.38,NA,"",0,"died",NA,22.0071547008322,"2016_2018"
"E2B","2","15","Pocillopora","15  ",2.54,"Pocillopora","30  ",18.8,"survived",6.40157480314961,1.79834046932924,"2016_2018"
"E2B","2","16","Pocillopora","21  ",76.59,"Pocillopora","14  ",105.32,"survived",0.375114244679462,9.87509072015372,"2016_2018"
